cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
7776,Myo1b,0.009714441,0.0,0.074933805,0.0030407854,0.1365203,0.626034,0.2417984,0.1302785724401474,cell_99006,Erythroid3,10.176289,6.210247
7777,Myo1b,0.05845453,0.2970819,0.09337524,0.2768857,0.108583346,0.6627702,0.26637205,0.1302785724401474,cell_99029,Haematoendothelial progenitors,-1.597916,14.044632
7778,Myo1b,0.119135536,0.2437688,0.1318276,0.2532269,0.10675188,0.6829848,0.2561918,0.1302785724401474,cell_99031,Haematoendothelial progenitors,-2.5370183,11.970965
7779,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99034,Erythroid3,8.635804,6.7051125
7780,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99039,Erythroid3,9.113592,6.9468307
7781,Myo1b,0.052232318,0.3208904,0.08825034,0.29494292,0.10666267,0.66293496,0.26962972,0.1302785724401474,cell_99050,Haematoendothelial progenitors,-2.3586125,10.888386
7782,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99051,Erythroid3,8.102616,7.1825585
7783,Myo1b,0.0071539483,0.007786921,0.07306915,0.00908351,0.13630928,0.6260728,0.24216428,0.1302785724401474,cell_99054,Erythroid2,9.365548,8.461534
7784,Myo1b,0.07375871,0.2913743,0.10287611,0.27744758,0.10751723,0.6681572,0.26473114,0.1302785724401474,cell_99085,Haematoendothelial progenitors,-1.7498071,13.083621
7785,Myo1b,0.008170555,0.0054022674,0.07379172,0.0073062293,0.1363579,0.6260984,0.24205536,0.1302785724401474,cell_99087,Erythroid2,7.900215,8.919148
7786,Myo1b,0.0,0.021303805,0.06812491,0.018716617,0.13624983,0.6252077,0.24288507,0.1302785724401474,cell_99088,Erythroid3,8.150981,7.324458
7787,Myo1b,0.0037966636,0.0,0.07122441,0.0011846757,0.13722482,0.62406147,0.24188904,0.1302785724401474,cell_99092,Erythroid3,8.003357,6.243831
7788,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99094,Erythroid3,9.141849,6.3494453
7789,Myo1b,0.005912116,0.0,0.07255165,0.0018468475,0.13697277,0.624767,0.24185665,0.1302785724401474,cell_99101,Erythroid2,7.9244337,9.763494
7790,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99102,Erythroid3,10.264414,6.0592217
7791,Myo1b,0.0,0.005219319,0.06866396,0.0045873187,0.13732792,0.62338334,0.24217728,0.1302785724401474,cell_99112,Erythroid3,8.68928,7.7942877
7792,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99118,Erythroid3,8.479195,7.072993
7793,Myo1b,0.0,0.028789477,0.06786393,0.02528877,0.13572785,0.6260657,0.24319357,0.1302785724401474,cell_99119,Erythroid3,7.7866836,6.931646
7794,Myo1b,0.0025859165,0.00275004,0.07037151,0.003224051,0.13718475,0.6239867,0.24201661,0.1302785724401474,cell_99126,Erythroid3,7.9122696,5.8650713
7795,Myo1b,0.0,0.0071514444,0.06859965,0.006285184,0.1371993,0.6236007,0.2422617,0.1302785724401474,cell_99146,Erythroid3,10.362085,7.613435
7796,Myo1b,0.0,0.010838411,0.06847668,0.0095246695,0.13695335,0.62401646,0.24242319,0.1302785724401474,cell_99151,Erythroid3,10.491208,6.864015
7797,Myo1b,0.0,0.012122981,0.068433784,0.010653194,0.13686757,0.62416154,0.24247956,0.1302785724401474,cell_99155,Erythroid1,7.731489,10.4419565
7798,Myo1b,0.0,0.010067126,0.06850214,0.008847042,0.13700429,0.6239304,0.24238975,0.1302785724401474,cell_99157,Erythroid3,8.289134,6.38325
7799,Myo1b,0.16154246,0.41532296,0.15224339,0.41474006,0.09351012,0.6939863,0.27273732,0.1302785724401474,cell_99168,Haematoendothelial progenitors,-0.9325824,13.783124
7800,Myo1b,0.0043212026,0.0,0.07155511,0.0013487085,0.13716523,0.6242283,0.24188137,0.1302785724401474,cell_99192,Erythroid3,8.36358,6.152151
7801,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99195,Erythroid3,8.990141,7.057075
7802,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99214,Erythroid3,10.475428,5.8077345
7803,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99221,Erythroid3,10.3165865,6.551002
7804,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99225,Erythroid2,9.720459,8.512704
7805,Myo1b,0.0,0.016493857,0.06828747,0.014492568,0.13657494,0.624658,0.2426709,0.1302785724401474,cell_99240,Erythroid3,8.226546,7.5862665
7806,Myo1b,0.0,0.0047051576,0.06868109,0.0041354694,0.13736218,0.6233255,0.24215482,0.1302785724401474,cell_99251,Erythroid3,8.801527,6.123957
7807,Myo1b,0.120168895,0.2621923,0.1316542,0.26942545,0.105162315,0.68396825,0.25830445,0.1302785724401474,cell_99265,Haematoendothelial progenitors,-1.1953056,12.78471
7808,Myo1b,0.0,0.00640678,0.068624526,0.0056308256,0.13724905,0.6235167,0.24222904,0.1302785724401474,cell_99272,Erythroid3,8.613971,7.7369037
7809,Myo1b,0.006025897,0.0,0.0726222,0.0018825184,0.13695765,0.6248094,0.2418547,0.1302785724401474,cell_99285,Erythroid3,8.643543,6.7777557
7810,Myo1b,0.0,0.0064981817,0.06862085,0.005711142,0.1372417,0.623529,0.24223387,0.1302785724401474,cell_99292,Blood progenitors 2,4.9307942,13.954136
7811,Myo1b,0.0,0.006969526,0.06860518,0.0061253267,0.13721035,0.623582,0.24225444,0.1302785724401474,cell_99296,Erythroid3,10.415029,6.9968896
7812,Myo1b,0.0033341257,0.0,0.07093673,0.0010400673,0.13728534,0.62389207,0.24189681,0.1302785724401474,cell_99317,Erythroid3,8.166757,6.506574
7813,Myo1b,0.10962646,0.30548972,0.12361185,0.3025378,0.10273188,0.6819622,0.26405135,0.1302785724401474,cell_99323,Haematoendothelial progenitors,-1.3118546,13.473642
7814,Myo1b,0.006081693,0.01109248,0.07228284,0.011652358,0.13621007,0.62610286,0.2423272,0.1302785724401474,cell_99341,Erythroid3,8.303691,6.818502
7815,Myo1b,0.0,0.0066058985,0.06861738,0.0058057974,0.13723476,0.6235408,0.24223843,0.1302785724401474,cell_99348,Erythroid3,10.17932,6.8918443
7816,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99370,Erythroid3,9.132046,6.2919044
7817,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99376,Erythroid3,10.665128,5.989828
7818,Myo1b,0.0,0.0049652182,0.06867259,0.0043640146,0.13734518,0.62335426,0.24216597,0.1302785724401474,cell_99392,Erythroid3,10.369275,6.463181
7819,Myo1b,0.019714562,0.16439015,0.07495461,0.1499801,0.12318544,0.6444655,0.25260314,0.1302785724401474,cell_99395,Blood progenitors 1,0.2120516,15.052947
7820,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99401,Erythroid3,9.166603,8.080757
7821,Myo1b,0.0036900158,0.0070211077,0.07093027,0.0073236213,0.13678597,0.6247861,0.2421902,0.1302785724401474,cell_99403,Erythroid3,8.350589,7.0602064
7822,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99421,Erythroid3,9.341536,6.787698
7823,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99445,Erythroid3,7.931633,6.265499
7824,Myo1b,0.07949601,0.2401543,0.108332,0.23580669,0.11088354,0.6693615,0.25777915,0.1302785724401474,cell_99446,Haematoendothelial progenitors,-2.8768852,12.008558
7825,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99487,Erythroid3,9.925084,7.4487834
7826,Myo1b,0.0,0.005465312,0.06865572,0.004803495,0.13731144,0.6234112,0.2421881,0.1302785724401474,cell_99494,Erythroid3,10.111793,7.0988383
7827,Myo1b,0.0,0.004922989,0.06867379,0.0043269023,0.13734758,0.6233502,0.2421644,0.1302785724401474,cell_99496,Erythroid3,9.748122,6.798622
7828,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99503,Erythroid3,9.488797,4.66874
7829,Myo1b,0.13663538,0.33789232,0.13804907,0.34024793,0.09748803,0.6927974,0.26620734,0.1302785724401474,cell_99519,Haematoendothelial progenitors,1.4179809,10.314509
7830,Myo1b,0.0,0.006013845,0.06863746,0.005285532,0.13727492,0.623473,0.24221209,0.1302785724401474,cell_99533,Erythroid2,8.191604,8.745581
7831,Myo1b,0.0,0.0046351952,0.068683445,0.004073985,0.13736689,0.6233176,0.24215174,0.1302785724401474,cell_99538,Erythroid3,10.123257,7.3584337
7832,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99549,Erythroid3,8.1595335,6.685291
7833,Myo1b,0.0,0.0036571214,0.06871651,0.0032144117,0.13743302,0.6232059,0.24210833,0.1302785724401474,cell_99560,Erythroid3,8.664652,5.7250752
7834,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99601,Erythroid3,8.134183,7.2750773
7835,Myo1b,0.06843421,0.22263783,0.10244711,0.21685117,0.11351088,0.66465414,0.25628343,0.1302785724401474,cell_99622,Haematoendothelial progenitors,-2.542474,13.31529
7836,Myo1b,0.07724879,0.3833841,0.100856245,0.35671946,0.099316776,0.67446846,0.27500135,0.1302785724401474,cell_99625,Haematoendothelial progenitors,-0.79844487,13.634716
7837,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99636,Erythroid3,10.27096,6.076639
7838,Myo1b,0.0,0.0046321847,0.068683445,0.004071339,0.13736689,0.6233176,0.24215174,0.1302785724401474,cell_99654,Erythroid3,10.029059,6.347329
7839,Myo1b,0.0952687,0.20856698,0.11923194,0.21415102,0.11201521,0.67271537,0.25373447,0.1302785724401474,cell_99658,Haematoendothelial progenitors,-1.4987048,13.207557
7840,Myo1b,0.007914305,0.0,0.07380547,0.002474963,0.13673225,0.6254404,0.24182571,0.1302785724401474,cell_99682,Erythroid3,10.344662,6.5556107
7841,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99685,Erythroid3,8.973616,6.1174846
7842,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99692,Erythroid3,7.679605,6.038809
7843,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99695,Erythroid3,8.05855,6.4739356
7844,Myo1b,0.114517555,0.33952692,0.12506889,0.33326057,0.099523745,0.68479526,0.26788384,0.1302785724401474,cell_99714,Haematoendothelial progenitors,-0.36956662,11.375082
7845,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99721,Erythroid3,9.617727,7.531434
7846,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99724,Erythroid3,9.560174,5.6299214
7847,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99725,Erythroid3,9.799205,7.1955805
7848,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99731,Erythroid3,8.839373,5.4568033
7849,Myo1b,0.04424764,0.28062984,0.08526585,0.2579328,0.111118846,0.6572648,0.26539043,0.1302785724401474,cell_99737,Haematoendothelial progenitors,-2.3378015,14.433769
7850,Myo1b,0.10154692,0.28834045,0.11952233,0.2849495,0.10486097,0.6786039,0.2625092,0.1302785724401474,cell_99739,Haematoendothelial progenitors,-2.3737984,14.201605
7851,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99742,Erythroid3,10.1909,7.2715597
7852,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99744,Erythroid3,10.06047,8.053981
7853,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99746,Erythroid3,8.229573,6.4042025
7854,Myo1b,0.10637516,0.26088464,0.12353664,0.26328337,0.106603,0.6794823,0.25866815,0.1302785724401474,cell_99767,Haematoendothelial progenitors,-0.8912781,14.209898
7855,Myo1b,0.07887501,0.25265267,0.107496075,0.24627894,0.11002882,0.66924477,0.25938433,0.1302785724401474,cell_99771,Haematoendothelial progenitors,-2.4681106,13.963111
7856,Myo1b,0.0,0.0051123346,0.06866751,0.004493301,0.13733502,0.6233714,0.24217263,0.1302785724401474,cell_99772,Erythroid3,8.022753,6.661143
7857,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99809,Erythroid3,7.732994,6.4127693
7858,Myo1b,0.0,0.0072350325,0.06859684,0.0063586337,0.13719368,0.62361026,0.24226539,0.1302785724401474,cell_99812,Erythroid3,10.20583,6.0050087
7859,Myo1b,0.0,0.0061264383,0.068633646,0.005384474,0.13726729,0.62348586,0.24221708,0.1302785724401474,cell_99813,Erythroid3,10.08295,7.292592
7860,Myo1b,0.0,0.014066245,0.06836991,0.012360266,0.13673982,0.6243775,0.24256353,0.1302785724401474,cell_99817,Erythroid3,8.071839,8.224421
7861,Myo1b,0.0066770185,0.0,0.07303059,0.0020866506,0.13688046,0.6250247,0.24184537,0.1302785724401474,cell_99819,Erythroid3,9.019701,7.7760105
7862,Myo1b,0.004032863,0.010726942,0.0710112,0.01068811,0.13647868,0.6253655,0.24235013,0.1302785724401474,cell_99822,Blood progenitors 2,3.1557748,13.507876
7863,Myo1b,0.0,0.007220208,0.06859713,0.0063456064,0.13719426,0.6236093,0.24226503,0.1302785724401474,cell_99823,Erythroid3,10.343701,7.3466434
7864,Myo1b,0.0,0.02087637,0.06813767,0.018341318,0.13627534,0.62517154,0.24286333,0.1302785724401474,cell_99829,Erythroid3,7.9535966,7.4741063
7865,Myo1b,0.0057115024,0.006074001,0.07222154,0.007124688,0.13659206,0.62540114,0.2421149,0.1302785724401474,cell_99860,Erythroid3,8.0820265,6.083554
7866,Myo1b,0.10746206,0.26260197,0.12411708,0.26517123,0.10638538,0.6800107,0.25870654,0.1302785724401474,cell_99862,Haematoendothelial progenitors,-0.7602859,11.550827
7867,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99884,Erythroid3,9.091526,6.9207735
7868,Myo1b,0.0,0.017330395,0.068258286,0.015227262,0.13651657,0.62475514,0.24271032,0.1302785724401474,cell_99894,Erythroid2,9.119287,9.754182
7869,Myo1b,0.047760624,0.18671262,0.09144458,0.17873266,0.11868632,0.6557371,0.25321448,0.1302785724401474,cell_99925,Haematoendothelial progenitors,-2.2761767,13.849638
7870,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99927,Erythroid3,8.250328,5.782334
7871,Myo1b,0.08494107,0.35148644,0.1071496,0.3323391,0.10161309,0.6733613,0.27167672,0.1302785724401474,cell_99938,Haematoendothelial progenitors,-0.33474445,12.762612
7872,Myo1b,0.0,0.018791925,0.068209395,0.016510855,0.13641879,0.6249254,0.24277134,0.1302785724401474,cell_99956,Erythroid2,7.6008215,9.790918
7873,Myo1b,0.0,0.0043931454,0.06869123,0.003861264,0.13738246,0.62329125,0.2421415,0.1302785724401474,cell_99957,Erythroid3,8.247529,5.319963
7874,Myo1b,0.1350203,0.29511818,0.13886404,0.3032381,0.100978136,0.69093794,0.26108465,0.1302785724401474,cell_99962,Haematoendothelial progenitors,2.2798061,9.894257
7875,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99964,Erythroid3,10.555299,6.32895
7876,Myo1b,0.07180058,0.3725585,0.098068714,0.34559938,0.10076964,0.6717685,0.27418944,0.1302785724401474,cell_99973,Haematoendothelial progenitors,-1.0761884,13.374156
7877,Myo1b,0.009326739,0.0,0.07468931,0.0029188716,0.13656287,0.6259147,0.2418039,0.1302785724401474,cell_99983,Erythroid1,7.379442,13.180509
7878,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_99997,Erythroid3,10.140875,5.8770103
7879,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100006,Erythroid3,8.538225,7.5486526
7880,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100015,Erythroid3,9.761636,5.9111934
7881,Myo1b,0.0,0.0062268716,0.068630196,0.0054727304,0.13726039,0.62349755,0.2422216,0.1302785724401474,cell_100020,Erythroid3,9.623819,6.5489416
7882,Myo1b,0.08187009,0.20287298,0.111424685,0.20450355,0.11381247,0.66817176,0.25356814,0.1302785724401474,cell_100032,Haematoendothelial progenitors,-1.2199377,11.407623
7883,Myo1b,0.011673211,0.0041393996,0.07602509,0.0072989436,0.13602436,0.6271277,0.2419449,0.1302785724401474,cell_100040,Erythroid2,8.000846,9.198536
7884,Myo1b,0.07781392,0.26316568,0.10650224,0.25487122,0.10942077,0.668828,0.26079786,0.1302785724401474,cell_100048,Haematoendothelial progenitors,-2.4026375,13.662382
7885,Myo1b,0.0,0.0041905977,0.06869803,0.0036832576,0.13739607,0.6232683,0.24213259,0.1302785724401474,cell_100052,Erythroid3,7.833649,7.116234
7886,Myo1b,0.063756645,0.20984273,0.100225195,0.20419106,0.115155615,0.66218203,0.25505695,0.1302785724401474,cell_100065,Haematoendothelial progenitors,-2.333002,14.434781
7887,Myo1b,0.049003605,0.2844861,0.088148385,0.26284966,0.11056248,0.65858245,0.26555175,0.1302785724401474,cell_100075,Haematoendothelial progenitors,-2.5623496,13.889738
7888,Myo1b,0.051334422,0.3155749,0.08794458,0.29010862,0.10721638,0.6622467,0.26912364,0.1302785724401474,cell_100078,Haematoendothelial progenitors,-2.5113173,14.357622
7889,Myo1b,0.0,0.01671848,0.06827689,0.0146898525,0.13655378,0.6246992,0.24268094,0.1302785724401474,cell_100082,Erythroid3,7.9353333,7.553025
7890,Myo1b,0.0,0.0061719273,0.06863245,0.005424449,0.1372649,0.62348986,0.24221864,0.1302785724401474,cell_100090,Erythroid3,10.484298,6.9462504
7891,Myo1b,0.0,0.0027505555,0.06874866,0.0024176473,0.13749732,0.62309724,0.24206617,0.1302785724401474,cell_100092,Erythroid3,9.999541,7.3883924
7892,Myo1b,0.0,0.0018285607,0.06876336,0.001607262,0.13752672,0.6230476,0.24204691,0.1302785724401474,cell_100095,Erythroid3,8.247886,6.3210425
7893,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100098,Erythroid3,8.060424,5.906322
7894,Myo1b,0.0053490573,0.0,0.0721972,0.0016704749,0.13703723,0.62458664,0.24186493,0.1302785724401474,cell_100105,Erythroid2,8.462269,9.0395155
7895,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100119,Erythroid3,10.308583,8.183771
7896,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100126,Erythroid3,10.25497,7.2750463
7897,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100157,Erythroid3,9.168518,7.182771
7898,Myo1b,0.0,0.00734065,0.06859298,0.0064514386,0.13718596,0.62362325,0.24227044,0.1302785724401474,cell_100171,Erythroid3,8.544228,8.124518
7899,Myo1b,0.05963847,0.2525099,0.095865466,0.23934452,0.11194901,0.6622406,0.26068586,0.1302785724401474,cell_100182,Haematoendothelial progenitors,-2.770907,13.2362385
7900,Myo1b,0.0,0.01927271,0.06819399,0.01693307,0.13638797,0.62497544,0.242793,0.1302785724401474,cell_100190,Erythroid3,8.663288,7.9930744
7901,Myo1b,0.0,0.014484594,0.0683541,0.012727726,0.1367082,0.62443095,0.24258429,0.1302785724401474,cell_100204,Erythroid3,10.732399,7.0831637
7902,Myo1b,0.0,0.004663884,0.06868258,0.0040991977,0.13736516,0.62332046,0.24215284,0.1302785724401474,cell_100212,Erythroid3,8.506161,6.6123114
7903,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100224,Erythroid3,8.970149,8.375158
7904,Myo1b,0.0048487857,0.0,0.07188336,0.0015138371,0.13709682,0.6244191,0.2418731,0.1302785724401474,cell_100225,Erythroid2,8.650206,9.497637
7905,Myo1b,0.0,0.0044491095,0.0686896,0.003910448,0.1373792,0.6232968,0.24214365,0.1302785724401474,cell_100232,Erythroid3,8.213613,6.0564976
7906,Myo1b,0.0058062077,0.010322152,0.07213874,0.0108886855,0.13629921,0.6259056,0.24230132,0.1302785724401474,cell_100253,Blood progenitors 2,3.4403708,13.470157
7907,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100254,Erythroid3,8.1849985,5.762084
7908,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100258,Erythroid3,10.129527,6.8156986
7909,Myo1b,0.0,0.013774933,0.06837711,0.01210435,0.13675421,0.62435323,0.24255407,0.1302785724401474,cell_100259,Erythroid3,9.033702,7.9067464
7910,Myo1b,0.0,0.006848139,0.06860932,0.006018662,0.13721864,0.62356806,0.242249,0.1302785724401474,cell_100276,Erythroid3,7.908792,5.93161
7911,Myo1b,0.0,0.012365762,0.068424486,0.010866464,0.13684897,0.62419295,0.24249177,0.1302785724401474,cell_100279,Erythroid2,9.543617,9.216646
7912,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100282,Erythroid1,6.9934363,11.836946
7913,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100287,Erythroid3,8.396681,5.0964823
7914,Myo1b,0.05353427,0.34855577,0.08773706,0.31893802,0.10405425,0.6659036,0.2722209,0.1302785724401474,cell_100292,Haematoendothelial progenitors,-2.0482059,14.478433
7915,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_100294,Erythroid3,8.938574,7.190305
7916,Myo1b,0.0,0.0028883768,0.06874178,0.0025387746,0.13748357,0.6231204,0.24207519,0.1302785724401474,cell_100298,Erythroid3,8.388897,6.8455744
7917,Myo1b,0.0091531,0.0148460865,0.0740697,0.01591884,0.13557787,0.627619,0.242431,0.1302785724401474,cell_100327,Blood progenitors 2,3.420592,13.680265
7918,Myo1b,0.00851845,0.0,0.074184135,0.002664743,0.13666086,0.62564033,0.2418165,0.1302785724401474,cell_100331,Erythroid3,10.382647,7.2490044
7919,Myo1b,0.12789443,0.22329168,0.13810891,0.23859558,0.10780791,0.6832115,0.2542466,0.1302785724401474,cell_100356,Haematoendothelial progenitors,-1.6379728,12.834788
